source,target,sign,interaction_type,resource,source_type,target_type,locations
P23141,Gene7026__P23141,1,connector,COSMOS_formatter,,,()
P23141,Gene7385__P23141,1,connector,COSMOS_formatter,,,()
P23219,Gene10920__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene10924__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene10924__P23219_rev,1,connector,COSMOS_formatter,,,()
P23219,Gene10987__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene11407__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene11725__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene11728__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene11753__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene5694__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene5694__P23219_rev,1,connector,COSMOS_formatter,,,()
P23219,Gene5746__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene5836__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene5932__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6883__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6884__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6917__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6943__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6944__P23219,1,connector,COSMOS_formatter,,,()
P23219,Gene6944__P23219_rev,1,connector,COSMOS_formatter,,,()
P23280,Gene10549__P23280,1,connector,COSMOS_formatter,,,()
P23280,Gene10549__P23280_rev,1,connector,COSMOS_formatter,,,()
P23280,Gene5490__P23280,1,connector,COSMOS_formatter,,,()
P23280,Gene5490__P23280_rev,1,connector,COSMOS_formatter,,,()
P23368,Gene10259__P23368,1,connector,COSMOS_formatter,,,()
P23368,Gene4557__P23368,1,connector,COSMOS_formatter,,,()
P23368,Gene4559__P23368,1,connector,COSMOS_formatter,,,()
P23378,Gene4982__P23378,1,connector,COSMOS_formatter,,,()
P23381,Gene5363__P23381,1,connector,COSMOS_formatter,,,()
P23415,Gene1401__P23415,1,connector,COSMOS_formatter,,,()
P23415,Gene1401__P23415_rev,1,connector,COSMOS_formatter,,,()
P23416,Gene1402__P23416,1,connector,COSMOS_formatter,,,()
P23416,Gene1402__P23416_rev,1,connector,COSMOS_formatter,,,()
P23434,Gene4982__P23434,1,connector,COSMOS_formatter,,,()
P23434,Gene4983__P23434,1,connector,COSMOS_formatter,,,()
P23434,Gene5716__P23434,1,connector,COSMOS_formatter,,,()
P23434,Gene5717__P23434,1,connector,COSMOS_formatter,,,()
P23634,Gene1640__P23634,1,connector,COSMOS_formatter,,,()
P23634,Gene1640__P23634_rev,1,connector,COSMOS_formatter,,,()
P23634,Gene4096__P23634,1,connector,COSMOS_formatter,,,()
P23634,Gene6108__P23634,1,connector,COSMOS_formatter,,,()
P23634,Gene6108__P23634_rev,1,connector,COSMOS_formatter,,,()
P23677,Gene10268__P23677,1,connector,COSMOS_formatter,,,()
P23677,Gene7255__P23677,1,connector,COSMOS_formatter,,,()
P23743,Gene10086__P23743,1,connector,COSMOS_formatter,,,()
P23743,Gene6147__P23743,1,connector,COSMOS_formatter,,,()
P23786,Gene10044__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10044__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10049__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10049__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10051__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10051__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10090__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10090__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10211__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10211__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10245__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10245__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10246__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10246__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10356__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10356__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10368__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10368__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10422__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10422__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10639__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10639__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10988__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10988__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10996__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10996__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10998__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10998__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene10999__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene10999__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11003__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11003__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11004__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11004__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11026__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11026__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11237__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11237__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11254__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11254__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11265__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11265__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11266__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11266__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11267__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11267__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11279__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11279__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11291__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11291__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11456__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11456__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11631__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11631__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11633__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11633__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11642__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11642__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11644__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11644__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11646__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11646__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11756__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11756__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11757__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11757__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11782__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11782__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11784__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11784__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene11785__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene11785__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene12154__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene12154__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6041__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6041__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6045__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6045__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6047__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6047__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6049__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6049__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6051__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6051__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6052__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6052__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6054__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6054__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6055__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6055__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6057__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6057__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6059__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6059__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6060__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6060__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6062__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6062__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6064__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6064__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6066__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6066__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6068__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6068__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6069__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6069__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6071__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6071__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6073__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6073__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6075__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6075__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6076__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6076__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6077__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6077__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6078__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6078__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6079__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6079__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6080__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6080__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6081__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6081__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6082__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6082__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6084__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6084__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6085__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6085__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6086__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6086__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6087__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6087__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6088__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6088__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6089__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6089__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6091__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6093__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6093__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6094__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6094__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6095__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6095__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6097__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6097__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6098__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6098__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6099__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6099__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene6101__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene6101__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8194__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8194__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8215__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8215__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8322__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8322__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8331__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8331__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8333__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8333__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8343__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8343__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8362__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8362__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8363__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8363__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8364__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8364__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8397__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8397__P23786_rev,1,connector,COSMOS_formatter,,,()
P23786,Gene8398__P23786,1,connector,COSMOS_formatter,,,()
P23786,Gene8399__P23786,1,connector,COSMOS_formatter,,,()
P23919,Gene10287__P23919,1,connector,COSMOS_formatter,,,()
P23919,Gene10686__P23919,1,connector,COSMOS_formatter,,,()
P23919,Gene12047__P23919,1,connector,COSMOS_formatter,,,()
P23919,Gene4750__P23919,1,connector,COSMOS_formatter,,,()
P23919,Gene4750__P23919_rev,1,connector,COSMOS_formatter,,,()
P23919,Gene4763__P23919,1,connector,COSMOS_formatter,,,()
P23919,Gene4763__P23919_rev,1,connector,COSMOS_formatter,,,()
P23921,Gene4669__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4670__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4671__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4672__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4673__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4674__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4675__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4676__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4760__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4761__P23921,1,connector,COSMOS_formatter,,,()
P23921,Gene4764__P23921,1,connector,COSMOS_formatter,,,()
P23946,Gene11342__P23946,1,connector,COSMOS_formatter,,,()
P23946,Gene11342__P23946_rev,1,connector,COSMOS_formatter,,,()
P23946,Gene7690__P23946,1,connector,COSMOS_formatter,,,()
P23946,Gene8499__P23946_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene3143__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene3143__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene3144__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene3144__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene3145__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene3145__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene3146__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene3146__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene4006__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene4080__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene591__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene591__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene592__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene592__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene593__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene593__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene6230__P23975,1,connector,COSMOS_formatter,,,()
P23975,Gene6230__P23975_rev,1,connector,COSMOS_formatter,,,()
P23975,Gene6234__P23975,1,connector,COSMOS_formatter,,,()
P24046,Gene1700__P24046,1,connector,COSMOS_formatter,,,()
P24046,Gene1700__P24046_rev,1,connector,COSMOS_formatter,,,()
P24298,Gene11244__P24298,1,connector,COSMOS_formatter,,,()
P24298,Gene11244__P24298_rev,1,connector,COSMOS_formatter,,,()
P24298,Gene12145__P24298,1,connector,COSMOS_formatter,,,()
P24298,Gene12145__P24298_rev,1,connector,COSMOS_formatter,,,()
P24298,Gene4846__P24298,1,connector,COSMOS_formatter,,,()
P24298,Gene4846__P24298_rev,1,connector,COSMOS_formatter,,,()
P24298,Gene4858__P24298,1,connector,COSMOS_formatter,,,()
P24298,Gene4858__P24298_rev,1,connector,COSMOS_formatter,,,()
P24298,Gene9400__P24298,1,connector,COSMOS_formatter,,,()
P24298,Gene9400__P24298_rev,1,connector,COSMOS_formatter,,,()
P24310,Gene2164__P24310,1,connector,COSMOS_formatter,,,()
P24310,Gene2164__P24310_rev,1,connector,COSMOS_formatter,,,()
P24310,Gene5538__P24310,1,connector,COSMOS_formatter,,,()
P24310,Gene9822__P24310,1,connector,COSMOS_formatter,,,()
P24462,Gene10958__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene10994__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene11341__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene11676__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5709__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5710__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5798__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5799__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5800__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5801__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5802__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5803__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5804__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5805__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5806__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5807__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5808__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5810__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5812__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5814__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5832__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5832__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene5833__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5833__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene5834__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5834__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene5835__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5835__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene5897__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene5897__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene6411__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene6487__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene6495__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7400__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7533__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7534__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7535__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7540__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7541__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7542__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7543__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7558__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7560__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7560__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene7562__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7571__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7574__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7577__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7581__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7589__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7589__P24462_rev,1,connector,COSMOS_formatter,,,()
P24462,Gene7594__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7595__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7597__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7601__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7619__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7623__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7629__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7632__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene7637__P24462,1,connector,COSMOS_formatter,,,()
P24462,Gene8632__P24462,1,connector,COSMOS_formatter,,,()
P24557,Gene12036__P24557,1,connector,COSMOS_formatter,,,()
P24557,Gene6887__P24557,1,connector,COSMOS_formatter,,,()
P24557,Gene6909__P24557,1,connector,COSMOS_formatter,,,()
P24557,Gene6909__P24557_rev,1,connector,COSMOS_formatter,,,()
P24666,Gene9995__P24666,1,connector,COSMOS_formatter,,,()
P24752,Gene11217__P24752,1,connector,COSMOS_formatter,,,()
P24752,Gene5033__P24752,1,connector,COSMOS_formatter,,,()
P24752,Gene5033__P24752_rev,1,connector,COSMOS_formatter,,,()
P24752,Gene9406__P24752,1,connector,COSMOS_formatter,,,()
P24752,Gene9406__P24752_rev,1,connector,COSMOS_formatter,,,()
P24752,Gene9982__P24752,1,connector,COSMOS_formatter,,,()
P24752,Gene9982__P24752_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene10958__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene10994__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene11341__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene11676__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene11983__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene11985__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5709__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5710__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5798__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5799__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5800__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5801__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5802__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5803__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5804__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5805__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5806__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5807__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5808__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5810__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5812__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5814__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5832__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5832__P24903_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene5833__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5833__P24903_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene5834__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5834__P24903_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene5835__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5835__P24903_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene5897__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene5897__P24903_rev,1,connector,COSMOS_formatter,,,()
P24903,Gene5931__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene6487__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene6495__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene7400__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene8623__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene8629__P24903,1,connector,COSMOS_formatter,,,()
P24903,Gene8632__P24903,1,connector,COSMOS_formatter,,,()
P24928,Gene4794__P24928,1,connector,COSMOS_formatter,,,()
P24928,Gene4795__P24928,1,connector,COSMOS_formatter,,,()
P25092,Gene11899__P25092,1,connector,COSMOS_formatter,,,()
P25092,Gene4632__P25092,1,connector,COSMOS_formatter,,,()
P25098,Gene7735__P25098,1,connector,COSMOS_formatter,,,()
P25705,Gene494__P25705,1,connector,COSMOS_formatter,,,()
P25705,Gene494__P25705_rev,1,connector,COSMOS_formatter,,,()
P25705,Gene5539__P25705,1,connector,COSMOS_formatter,,,()
P25774,Gene5468__P25774,1,connector,COSMOS_formatter,,,()
P25774,Gene5482__P25774,1,connector,COSMOS_formatter,,,()
P25774,Gene5485__P25774,1,connector,COSMOS_formatter,,,()
P25874,Gene1329__P25874,1,connector,COSMOS_formatter,,,()
P25874,Gene1329__P25874_rev,1,connector,COSMOS_formatter,,,()
P25874,Gene1330__P25874,1,connector,COSMOS_formatter,,,()
P25874,Gene1330__P25874_rev,1,connector,COSMOS_formatter,,,()
P25874,Gene1331__P25874,1,connector,COSMOS_formatter,,,()
P25874,Gene1331__P25874_rev,1,connector,COSMOS_formatter,,,()
P25874,Gene3314__P25874,1,connector,COSMOS_formatter,,,()
P25874,Gene3314__P25874_rev,1,connector,COSMOS_formatter,,,()
P25874,Gene4495__P25874,1,connector,COSMOS_formatter,,,()
