source,target,sign,interaction_type,resource,source_type,target_type,locations
Metab__CHEBI:16496_c,Gene1787__orphanReacMAR01809,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16496_r,Gene1787__orphanReacMAR01809,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1787__orphanReacMAR01809,Metab__CHEBI:16496_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1787__orphanReacMAR01809,Metab__CHEBI:16496_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17002_c,Gene1788__orphanReacMAR00020,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17002_r,Gene1788__orphanReacMAR00020,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1788__orphanReacMAR00020,Metab__CHEBI:17002_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1788__orphanReacMAR00020,Metab__CHEBI:17002_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16110_c,Gene1789__P53808,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16110_r,Gene1789__P53808,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1789__P53808,Metab__CHEBI:16110_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1789__P53808,Metab__CHEBI:16110_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17504_c,Gene1790__orphanReacMAR00462,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17504_r,Gene1790__orphanReacMAR00462,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1790__orphanReacMAR00462,Metab__CHEBI:17504_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1790__orphanReacMAR00462,Metab__CHEBI:17504_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:18303_c,Gene1791__orphanReacMAR00466,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:18303_r,Gene1791__orphanReacMAR00466,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1791__orphanReacMAR00466,Metab__CHEBI:18303_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1791__orphanReacMAR00466,Metab__CHEBI:18303_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16749_c,Gene1792__orphanReacMAR00467,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16749_r,Gene1792__orphanReacMAR00467,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1792__orphanReacMAR00467,Metab__CHEBI:16749_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1792__orphanReacMAR00467,Metab__CHEBI:16749_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1793__Q6WQJ1,Metab__CHEBI:17855_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1793__Q6WQJ1,Metab__CHEBI:17855_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1793__Q91WC9,Metab__CHEBI:17855_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1793__Q91WC9,Metab__CHEBI:17855_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:52639_c,Gene1794__Q8BVP5,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:52639_r,Gene1794__Q8BVP5,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1794__Q8BVP5,Metab__CHEBI:52639_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1794__Q8BVP5,Metab__CHEBI:52639_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:52639_c,Gene1794__Q8BHN0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:52639_r,Gene1794__Q8BHN0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1794__Q8BHN0,Metab__CHEBI:52639_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1794__Q8BHN0,Metab__CHEBI:52639_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:52639_c,Gene1794__Q62101,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:52639_r,Gene1794__Q62101,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1794__Q62101,Metab__CHEBI:52639_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1794__Q62101,Metab__CHEBI:52639_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:52639_c,Gene1794__Q9QY76,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:52639_r,Gene1794__Q9QY76,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1794__Q9QY76,Metab__CHEBI:52639_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1794__Q9QY76,Metab__CHEBI:52639_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17636_c,Gene1795__orphanReacMAR00771,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17636_r,Gene1795__orphanReacMAR00771,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1795__orphanReacMAR00771,Metab__CHEBI:17636_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1795__orphanReacMAR00771,Metab__CHEBI:17636_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:28209_c,Gene1796__orphanReacMAR00966,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene1796__orphanReacMAR00966,Metab__CHEBI:28209_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16856_c,Gene1797__orphanReacMAR01035,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16856_r,Gene1797__orphanReacMAR01035,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1797__orphanReacMAR01035,Metab__CHEBI:16856_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1797__orphanReacMAR01035,Metab__CHEBI:16856_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:192149_c,Gene1798__orphanReacMAR01143,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:192149_r,Gene1798__orphanReacMAR01143,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1798__orphanReacMAR01143,Metab__CHEBI:192149_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1798__orphanReacMAR01143,Metab__CHEBI:192149_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:27647_c,Gene1799__orphanReacMAR01306,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:27647_r,Gene1799__orphanReacMAR01306,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1799__orphanReacMAR01306,Metab__CHEBI:27647_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1799__orphanReacMAR01306,Metab__CHEBI:27647_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:15552_c,Gene1800__orphanReacMAR01309,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15552_r,Gene1800__orphanReacMAR01309,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1800__orphanReacMAR01309,Metab__CHEBI:15552_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1800__orphanReacMAR01309,Metab__CHEBI:15552_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:15554_c,Gene1801__orphanReacMAR01311,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15554_r,Gene1801__orphanReacMAR01311,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1801__orphanReacMAR01311,Metab__CHEBI:15554_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1801__orphanReacMAR01311,Metab__CHEBI:15554_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:28728_c,Gene1802__orphanReacMAR01316,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:28728_r,Gene1802__orphanReacMAR01316,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1802__orphanReacMAR01316,Metab__CHEBI:28728_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1802__orphanReacMAR01316,Metab__CHEBI:28728_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:15555_c,Gene1803__orphanReacMAR01331,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15555_r,Gene1803__orphanReacMAR01331,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1803__orphanReacMAR01331,Metab__CHEBI:15555_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1803__orphanReacMAR01331,Metab__CHEBI:15555_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:1307929_c,Gene1804__orphanReacMAR01530,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:1307929_r,Gene1804__orphanReacMAR01530,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1804__orphanReacMAR01530,Metab__CHEBI:1307929_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1804__orphanReacMAR01530,Metab__CHEBI:1307929_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17899_c,Gene1805__orphanReacMAR01672,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17899_r,Gene1805__orphanReacMAR01672,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1805__orphanReacMAR01672,Metab__CHEBI:17899_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1805__orphanReacMAR01672,Metab__CHEBI:17899_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16581_c,Gene1806__orphanReacMAR01937,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16581_r,Gene1806__orphanReacMAR01937,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1806__orphanReacMAR01937,Metab__CHEBI:16581_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1806__orphanReacMAR01937,Metab__CHEBI:16581_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17650_c,Gene1807__orphanReacMAR01998,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17650_r,Gene1807__orphanReacMAR01998,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1807__orphanReacMAR01998,Metab__CHEBI:17650_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1807__orphanReacMAR01998,Metab__CHEBI:17650_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17263_c,Gene1808__orphanReacMAR02039,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17263_r,Gene1808__orphanReacMAR02039,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1808__orphanReacMAR02039,Metab__CHEBI:17263_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1808__orphanReacMAR02039,Metab__CHEBI:17263_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:87262_c,Gene1809__orphanReacMAR02066,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:87262_r,Gene1809__orphanReacMAR02066,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1809__orphanReacMAR02066,Metab__CHEBI:87262_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1809__orphanReacMAR02066,Metab__CHEBI:87262_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:87263_c,Gene1810__orphanReacMAR02081,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:87263_r,Gene1810__orphanReacMAR02081,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1810__orphanReacMAR02081,Metab__CHEBI:87263_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1810__orphanReacMAR02081,Metab__CHEBI:87263_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:88493_c,Gene1811__orphanReacMAR02554,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:88493_r,Gene1811__orphanReacMAR02554,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1811__orphanReacMAR02554,Metab__CHEBI:88493_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1811__orphanReacMAR02554,Metab__CHEBI:88493_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:58562_c,Gene1812__orphanReacMAR02569,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:58562_r,Gene1812__orphanReacMAR02569,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1812__orphanReacMAR02569,Metab__CHEBI:58562_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1812__orphanReacMAR02569,Metab__CHEBI:58562_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:48928_c,Gene1813__orphanReacMAR03953,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:48928_r,Gene1813__orphanReacMAR03953,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1813__orphanReacMAR03953,Metab__CHEBI:48928_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1813__orphanReacMAR03953,Metab__CHEBI:48928_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17200_c,Gene1814__orphanReacMAR04123,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17200_r,Gene1814__orphanReacMAR04123,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1814__orphanReacMAR04123,Metab__CHEBI:17200_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1814__orphanReacMAR04123,Metab__CHEBI:17200_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16082_r,Gene1815__orphanReacMAR04126,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:16695_c,Gene1815__orphanReacMAR04126,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene1815__orphanReacMAR04126,Metab__CHEBI:16082_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1815__orphanReacMAR04126,Metab__CHEBI:16695_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16990_c,Gene1816__orphanReacMAR04765,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16990_r,Gene1816__orphanReacMAR04765,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1816__orphanReacMAR04765,Metab__CHEBI:16990_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1816__orphanReacMAR04765,Metab__CHEBI:16990_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:16027_c,Gene1817__orphanReacMAR04846,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16027_r,Gene1817__orphanReacMAR04846,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:15422_c,Gene1817__orphanReacMAR04846,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15422_r,Gene1817__orphanReacMAR04846,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1817__orphanReacMAR04846,Metab__CHEBI:16027_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1817__orphanReacMAR04846,Metab__CHEBI:16027_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1817__orphanReacMAR04846,Metab__CHEBI:15422_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1817__orphanReacMAR04846,Metab__CHEBI:15422_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:4170_c,Gene1818__A0A1L1SUI3,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:4170_c,Gene1818__A0A1L1SUV7,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:4170_c,Gene1818__A0A1L1SV42,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:4170_c,Gene1818__Q9D1F9,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:4170_c,Gene1818__Q9Z295,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:4170_r,Gene1818__A0A1L1SUI3,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:4170_r,Gene1818__A0A1L1SUV7,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:4170_r,Gene1818__A0A1L1SV42,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:4170_r,Gene1818__Q9D1F9,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:4170_r,Gene1818__Q9Z295,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1818__A0A1L1SUI3,Metab__CHEBI:4170_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1818__A0A1L1SUV7,Metab__CHEBI:4170_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1818__A0A1L1SV42,Metab__CHEBI:4170_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1818__Q9D1F9,Metab__CHEBI:4170_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1818__Q9Z295,Metab__CHEBI:4170_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1818__A0A1L1SUI3,Metab__CHEBI:4170_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1818__A0A1L1SUV7,Metab__CHEBI:4170_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1818__A0A1L1SV42,Metab__CHEBI:4170_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1818__Q9D1F9,Metab__CHEBI:4170_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1818__Q9Z295,Metab__CHEBI:4170_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17268_c,Gene1819__orphanReacMAR04860,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Gene1819__orphanReacMAR04860,Metab__CHEBI:17268_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17797_c,Gene1820__orphanReacMAR04876,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17797_r,Gene1820__orphanReacMAR04876,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1820__orphanReacMAR04876,Metab__CHEBI:17797_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1820__orphanReacMAR04876,Metab__CHEBI:17797_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17363_c,Gene1821__orphanReacMAR04877,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17363_r,Gene1821__orphanReacMAR04877,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1821__orphanReacMAR04877,Metab__CHEBI:17363_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1821__orphanReacMAR04877,Metab__CHEBI:17363_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:18066_c,Gene1822__orphanReacMAR04878,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:18066_r,Gene1822__orphanReacMAR04878,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1822__orphanReacMAR04878,Metab__CHEBI:18066_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1822__orphanReacMAR04878,Metab__CHEBI:18066_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:18066_c,Gene1823__orphanReacMAR04879,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:18066_r,Gene1823__orphanReacMAR04879,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:16695_c,Gene1823__orphanReacMAR04879,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16695_r,Gene1823__orphanReacMAR04879,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1823__orphanReacMAR04879,Metab__CHEBI:18066_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1823__orphanReacMAR04879,Metab__CHEBI:18066_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1823__orphanReacMAR04879,Metab__CHEBI:16695_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1823__orphanReacMAR04879,Metab__CHEBI:16695_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:17200_c,Gene1824__A2AKQ0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:17200_r,Gene1824__A2AKQ0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Metab__CHEBI:16695_c,Gene1824__A2AKQ0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:16695_r,Gene1824__A2AKQ0,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1824__A2AKQ0,Metab__CHEBI:17200_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1824__A2AKQ0,Metab__CHEBI:17200_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Gene1824__A2AKQ0,Metab__CHEBI:16695_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1824__A2AKQ0,Metab__CHEBI:16695_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
Metab__CHEBI:15377_c,Gene1825__orphanReacMAR04883,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('c',)"
Metab__CHEBI:15377_r,Gene1825__orphanReacMAR04883,1,catalysis,GEM_transporter:Mouse-GEM,small_molecule,protein,"('r',)"
Gene1825__orphanReacMAR04883,Metab__CHEBI:15377_c,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('c',)"
Gene1825__orphanReacMAR04883,Metab__CHEBI:15377_r,1,catalysis,GEM_transporter:Mouse-GEM,protein,small_molecule,"('r',)"
