source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
CHEBI:8378,frozenset({'Q9BQB4'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17823,frozenset({'P01236'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:94524,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:27704,frozenset({'P28161'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:91899,frozenset({'P04141'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:141969,frozenset({'P04141'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16335,frozenset({'P63000'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e', 'n')",{'stitch_mode': 'activation'}
CHEBI:91570,frozenset({'Q9NZC7'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'g', 'l', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:91355,frozenset({'P35568'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:132823,frozenset({'Q12772'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e', 'g', 'r', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:17948,frozenset({'P55157'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:24109,frozenset({'P02768'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:95165,frozenset({'P12645'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:181020,frozenset({'Q14116'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:2904,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:59809,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:182452,frozenset({'P27540'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:46024,frozenset({'Q13127'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:7476,frozenset({'Q04828'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:17924,frozenset({'P09917'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15738,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15650,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:92795,frozenset({'Q9BQA1'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:91463,frozenset({'P05121'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:9168,frozenset({'P01308'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'P01308'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17823,frozenset({'Q3SY84'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:95196,frozenset({'P35568'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:8386,frozenset({'P41225'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:17489,frozenset({'P01133'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:16240,frozenset({'P10451'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15379,frozenset({'P40337'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:27363,frozenset({'P39880'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:92795,frozenset({'P08151'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:91355,frozenset({'P78318'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:145128,frozenset({'Q86YM7'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:17650,frozenset({'P00747'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17948,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:26307,frozenset({'O43524'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'm', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:95131,frozenset({'P49888'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:31171,frozenset({'P00441'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:17160,frozenset({'P01148'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:44185,frozenset({'P22301'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:33277,frozenset({'P09919'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:132996,frozenset({'P05198'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm')",{'stitch_mode': 'activation'}
CHEBI:15903,frozenset({'P17676'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:9017,frozenset({'P78556'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:182308,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:125427,frozenset({'P60568'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:65329,frozenset({'P63000'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:94366,frozenset({'P15559'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:4672,frozenset({'O43435'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:15367,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15367,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:4806,frozenset({'Q9H8T0'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e')",{'stitch_mode': 'inhibition'}
CHEBI:180946,frozenset({'P39905'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:40303,frozenset({'P16220'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:94444,frozenset({'P03971'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:95028,frozenset({'Q13616'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:4806,frozenset({'P46527'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:3237,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:474180,frozenset({'P50135'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:177535,frozenset({'P35226'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'P29622'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:158184,frozenset({'P22301'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:125427,frozenset({'P01236'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:66484,frozenset({'P17947'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:33167,frozenset({'P43699'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:145128,frozenset({'P35222'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:44658,frozenset({'P00747'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:84612,frozenset({'Q16637'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:31399,frozenset({'Q3SY84'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:182308,frozenset({'P13500'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:46742,frozenset({'Q13794'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('m',)",{'stitch_mode': 'activation'}
CHEBI:52289,frozenset({'Q9UJM3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'e', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:138000,frozenset({'P19838'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:50686,frozenset({'P02656'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92493,frozenset({'Q99988'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15843,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:95191,frozenset({'P06748'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:50692,frozenset({'P13500'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15740,frozenset({'Q9UBU3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:93762,frozenset({'Q14469'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:16130,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:197438,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:95202,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:4806,frozenset({'P05305'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92795,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:92795,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:8378,frozenset({'P22301'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:135349,frozenset({'P61278'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:93913,frozenset({'Q9UBU3'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:93913,frozenset({'Q9UBU3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:167638,frozenset({'Q9HC57'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:92795,frozenset({'P09017'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:93578,frozenset({'P01178'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:90693,frozenset({'P12643'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:182308,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:41922,frozenset({'Q9BXD5'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:194314,frozenset({'P11137'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:17347,frozenset({'P01282'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:125684,frozenset({'O43524'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm', 'n')",{'stitch_mode': 'activation'}
CHEBI:9747,frozenset({'P08047'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:15756,frozenset({'Q9NYL4'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e',)",{'stitch_mode': 'activation'}
CHEBI:16335,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:95124,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:92795,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:28140,frozenset({'P09848'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:15367,frozenset({'P08047'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:79928,frozenset({'O75030'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'l', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:107643,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:17489,frozenset({'Q13825'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:41922,frozenset({'P56706'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17552,frozenset({'Q86X10'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:231335,frozenset({'O94907'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17677,frozenset({'Q13185'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9397,frozenset({'Q9UKX3'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:23414,frozenset({'P19419'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:180946,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:4021,frozenset({'P08151'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:17347,frozenset({'O75508'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e',)",{'stitch_mode': 'activation'}
CHEBI:41922,frozenset({'O43435'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:222533,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17968,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17968,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:48080,frozenset({'P17861'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('r',)",{'stitch_mode': 'activation'}
CHEBI:63687,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:67989,frozenset({'Q99075'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17026,frozenset({'P01106'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:45713,frozenset({'P40933'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:45713,frozenset({'O75030'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'l', 'n')",{'stitch_mode': 'inhibition'}
CHEBI:18405,frozenset({'P00734'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:52717,frozenset({'P46527'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:28940,frozenset({'P10451'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:63918,frozenset({'P28161'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:16796,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:181553,frozenset({'P01579'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:34946,frozenset({'Q8N5D0'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:16761,frozenset({'P41159'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:7549,frozenset({'P01282'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:3305,frozenset({'P01236'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:59219,frozenset({'O14543'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:32130,frozenset({'P02768'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:28748,frozenset({'P14859'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:110422,frozenset({'P35226'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:95165,frozenset({'P17693'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'r', 'v')",{'stitch_mode': 'activation'}
CHEBI:16113,frozenset({'P02656'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:228805,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15756,frozenset({'P35568'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:180946,frozenset({'P16581'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('e',)",{'stitch_mode': 'inhibition'}
CHEBI:3699,frozenset({'Q99988'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:125427,frozenset({'P05412'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:16494,frozenset({'P07203'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm')",{'stitch_mode': 'activation'}
CHEBI:67237,frozenset({'P22735'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e')",{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'Q86X10'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:34159,frozenset({'P29460'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:9168,frozenset({'Q9Y5W3'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'Q9Y5W3'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('n',)",{'stitch_mode': 'inhibition'}
CHEBI:93913,frozenset({'P01275'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'Q13185'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:31856,frozenset({'Q9UI32'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:92795,frozenset({'Q13822'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:17160,frozenset({'P80303'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'e', 'g', 'n', 'r')",{'stitch_mode': 'activation'}
CHEBI:6809,frozenset({'P00441'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:2719,frozenset({'P05231'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:17552,frozenset({'O43597'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:17347,frozenset({'P34932'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:48311,frozenset({'P55957'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'm')",{'stitch_mode': 'activation'}
CHEBI:36306,frozenset({'Q14192'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:27881,frozenset({'Q16881'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:64153,frozenset({'P46013'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:34076,frozenset({'Q9Y4C8'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:63959,frozenset({'P04792'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c', 'n')",{'stitch_mode': 'activation'}
CHEBI:15551,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:124997,frozenset({'P62745'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('e', 'n', 'v')",{'stitch_mode': 'activation'}
CHEBI:3374,frozenset({'Q16254'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:9168,frozenset({'P17861'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('r',)",{'stitch_mode': 'inhibition'}
CHEBI:92157,frozenset({'Q13952'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:92582,frozenset({'P19875'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:15633,frozenset({'P42898'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:2038,frozenset({'P42772'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c',)",{'stitch_mode': 'inhibition'}
CHEBI:15741,frozenset({'P00156'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('m',)",{'stitch_mode': 'inhibition'}
CHEBI:17303,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:189436,frozenset({'O14595'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('n',)",{'stitch_mode': 'activation'}
CHEBI:16236,frozenset({'P30990'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('v',)",{'stitch_mode': 'inhibition'}
CHEBI:10110,frozenset({'P01100'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('c', 'n', 'r')",{'stitch_mode': 'inhibition'}
CHEBI:9599,frozenset({'Q99972'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,"('g', 'm', 'r', 'v')",{'stitch_mode': 'inhibition'}
CHEBI:15996,frozenset({'P46109'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:45713,frozenset({'Q99988'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:31759,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
CHEBI:4712,frozenset({'Q7RTS7'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:50686,frozenset({'P05019'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:15996,frozenset({'P49023'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,"('c',)",{'stitch_mode': 'activation'}
CHEBI:134504,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,1,(),{'stitch_mode': 'activation'}
CHEBI:134504,frozenset({'P10145'}),small_molecule,protein,chebi,uniprot,other,STITCH,-1,(),{'stitch_mode': 'inhibition'}
