source,target,source_type,target_type,id_type_a,id_type_b,interaction_type,resource,mor,locations,attrs
CHEBI:77016,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:65132,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:77016,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:65132,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:77016,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:65132,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00377', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q96GR2'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O95573'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q5FVE4'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O14975'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53460,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:74328,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00381', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:1038735,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00385', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:17351,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'm', 'r', 'x')","{'reverse': False, 'reaction_id': 'MAR00397', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q96GR2'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O95573'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q5FVE4'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O14975'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:28661,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:15508,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00401', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q96GR2'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O95573'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q5FVE4'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O14975'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53486,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:27979,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00405', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q96GR2'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O95573'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q5FVE4'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O14975'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:32395,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:15514,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00409', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'Q96GR2'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q96GR2'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'O95573'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O95573'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'Q5FVE4'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q5FVE4'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'O14975'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'e', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O14975'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'P33121'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'P33121'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'Q9UKU0'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9UKU0'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:53487,frozenset({'Q9ULC5'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'Q9ULC5'}),CHEBI:63544,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00413', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
CHEBI:187924,frozenset({'O60488'}),small_molecule,protein,chebi,uniprot,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00417', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
frozenset({'O60488'}),CHEBI:63548,protein,small_molecule,uniprot,chebi,catalysis,GEM:Human-GEM;GEM:Recon3D,1,"('c', 'r')","{'reverse': False, 'reaction_id': 'MAR00417', 'enzyme_complex': False, 'gems': ['Human-GEM']}"
